agency_cd,site_no,datetime,turbidity,temperature,specific_conductance,pH,dissolved_oxygen
USGS,02203950,2017-07-20,4.4,23.3,104,7.0,6.8
USGS,02203950,2017-07-21,4.4,23.8,111,7.1,6.7
USGS,02203950,2017-07-22,5.3,24.1,204,7.2,6.5
USGS,02203950,2017-07-23,18.8,24.2,149,7.0,6.5
USGS,02203950,2017-07-24,63.6,24.6,155,7.0,6.4
USGS,02203950,2017-07-25,9.4,23.7,120,7.1,6.9
USGS,02203950,2017-07-26,7.4,23.6,106,7.1,7.0
USGS,02203950,2017-07-27,5.2,23.4,122,7.2,7.0
USGS,02203950,2017-07-28,4.6,23.4,122,7.2,7.0
USGS,02203950,2017-07-29,3.9,23.8,119,7.2,6.7
USGS,02203950,2017-07-30,3.8,22.4,118,7.3,6.9
USGS,02203950,2017-07-31,3.6,20.9,116,7.2,2.59
USGS,02203950,2017-08-01,4.2,20.6,116,7.1,2.58
USGS,02203950,2017-08-02,3.4,21.3,117,7.2,2.58
USGS,02203950,2017-08-03,4.2,21.5,119,7.2,7.2
USGS,02203950,2017-08-08,37.9,22.8,124,7.0,6.8
USGS,02203950,2017-08-09,53.3,22.6,79,6.8,6.8
USGS,02203950,2017-08-10,22.7,22.3,105,6.7,6.7
USGS,02203950,2017-08-11,163,3.05,70,6.6,24.7
USGS,02203950,2017-08-17,9.2,24.3,108,7.0,6.5
USGS,02203950,2017-08-18,10.6,24.4,84,6.8,6.5
USGS,02203950,2017-08-19,5.7,23.0,99,6.9,6.6
USGS,02203950,2017-08-20,5.3,22.6,108,7.0,6.8
USGS,02203950,2017-08-21,5.7,23.0,112,7.0,6.9
USGS,02203950,2017-08-22,5.8,23.2,127,7.0,6.8
USGS,02203950,2017-08-23,5.6,23.4,114,7.0,6.8
USGS,02203950,2017-08-24,6.2,22.2,124,7.0,7.0
USGS,02203950,2017-08-25,8.2,22.1,117,7.0,6.9
USGS,02203950,2017-08-26,9.3,22.2,117,7.1,6.9
USGS,02203950,2017-08-27,8.4,22.1,117,7.1,6.8
USGS,02203950,2017-08-28,7.3,21.1,117,7.1,7.2
USGS,02203950,2017-08-29,6.7,20.5,130,7.1,6.8
USGS,02203950,2017-08-30,9.4,21.2,167,7.1,7.0
USGS,02203950,2017-08-31,29.2,21.4,137,6.9,7.0
USGS,02203950,2017-09-01,12.2,22.0,128,6.9,7.2
USGS,02203950,2017-09-02,8.2,20.3,97,6.9,7.3
USGS,02203950,2017-09-03,7.3,19.2,106,7.0,7.5
USGS,02203950,2017-09-04,4.9,18.9,111,7.0,7.4
USGS,02203950,2017-09-05,5.6,20.3,153,7.1,7.1
USGS,02203950,2017-09-06,9.1,19.1,104,6.9,6.9
USGS,02203950,2017-09-07,6.0,17.1,103,6.9,7.5
USGS,02203950,2017-09-08,3.7,16.5,113,7.0,7.7
USGS,02203950,2017-09-09,3.7,17.4,116,7.0,7.7
USGS,02203950,2017-09-10,4.5,17.2,118,7.0,7.8
USGS,02203950,2017-09-11,57.8,16.3,142,7.1,8.2
USGS,02203950,2017-09-12,30.4,17.1,83,6.7,8.3
USGS,02203950,2017-09-14,5.4,18.5,103,6.8,7.8
USGS,02203950,2017-09-15,4.5,18.5,106,6.9,7.7
USGS,02203950,2017-09-16,3.7,19.2,110,7.0,7.6
USGS,02203950,2017-09-17,3.1,19.6,111,7.0,7.5
USGS,02203950,2017-09-18,2.9,19.7,118,7.0,7.4
USGS,02203950,2017-09-19,2.6,19.7,124,7.0,7.4
USGS,02203950,2017-09-20,2.6,20.5,118,7.0,7.3
USGS,02203950,2017-09-21,2.2,20.5,119,7.0,7.3
USGS,02203950,2017-09-22,23.6,21.4,83,6.6,5.7
USGS,02203950,2017-09-23,13.4,2.67,89,6.7,5.30
USGS,02203950,2017-09-25,1.9,2.62,109,6.9,4.14
USGS,02203950,2017-09-26,2.1,19.9,126,7.0,7.2
USGS,02203950,2017-09-27,2.2,20.2,122,7.0,7.1
USGS,02203950,2017-09-28,2.2,20.4,123,7.0,7.1
USGS,02203950,2017-09-29,2.2,20.9,123,7.0,7.1
USGS,02203950,2017-09-30,1.9,20.2,125,7.0,7.1
USGS,02203950,2017-10-01,2.5,17.8,159,7.1,7.4
USGS,02203950,2017-10-02,6.0,17.0,159,7.1,7.9
USGS,02203950,2017-10-03,2.6,17.6,130,7.0,7.8
USGS,02203950,2017-10-04,1.9,17.4,129,7.1,7.8
USGS,02203950,2017-10-05,1.9,16.8,132,7.1,7.3
USGS,02203950,2017-10-06,3.0,17.4,138,7.0,6.7
USGS,02203950,2017-10-07,2.9,19.9,107,7.0,7.1
USGS,02203950,2017-10-08,3.1,21.5,161,7.0,6.7
USGS,02203950,2017-10-09,11.0,21.8,90,6.8,6.7
USGS,02203950,2017-10-10,4.9,21.8,98,6.8,6.6
USGS,02203950,2017-10-11,3.5,21.3,108,6.9,6.5
USGS,02203950,2017-10-12,2.3,20.7,114,6.9,6.7
USGS,02203950,2017-10-13,1.8,19.9,118,7.0,7.1
USGS,02203950,2017-10-14,1.7,20.0,119,7.0,7.2
USGS,02203950,2017-10-19,1.7,12.9,119,7.0,8.6
USGS,02203950,2017-10-20,1.7,12.8,119,7.0,8.5
USGS,02203950,2017-10-21,2.2,13.5,123,7.0,8.3
USGS,02203950,2017-10-22,1.4,15.0,123,7.0,7.7
USGS,02203950,2017-10-23,58.0,17.8,135,7.0,7.4
USGS,02203950,2017-10-24,29.2,15.1,88,6.7,7.3
USGS,02203950,2017-10-25,10.2,13.1,103,6.8,7.4
USGS,02203950,2017-10-28,6.4,13.8,146,7.0,8.6
USGS,02203950,2017-10-29,28.4,9.7,76,6.7,9.0
USGS,02203950,2017-10-30,10.5,8.6,97,6.8,9.6
USGS,02203950,2017-10-31,7.3,9.7,105,6.9,9.3
USGS,02203950,2017-11-01,5.8,11.0,110,6.9,9.0
USGS,02203950,2017-11-02,5.9,13.4,113,6.9,8.6
USGS,02203950,2017-11-03,5.9,14.2,115,6.9,8.3
USGS,02203950,2017-11-04,30.6,15.3,136,7.0,7.5
USGS,02203950,2017-11-05,42.0,17.9,80,6.6,6.9
USGS,02203950,2017-11-07,4.1,2.69,103,6.8,6.20
USGS,02203950,2017-11-08,4.2,16.1,112,6.9,7.2
USGS,02203950,2017-11-09,16.7,13.8,135,7.0,7.7
USGS,02203950,2017-11-10,11.0,12.2,94,6.8,8.5
USGS,02203950,2017-11-11,6.3,11.1,105,6.9,9.0
USGS,02203950,2017-11-12,5.1,11.0,110,6.9,9.3
USGS,02203950,2017-11-13,4.5,11.0,113,6.9,9.0
USGS,02203950,2017-11-14,8.8,10.9,121,6.9,9.3
USGS,02203950,2017-11-15,6.1,9.9,120,7.0,9.5
USGS,02203950,2017-11-16,5.9,10.6,117,7.0,9.3
USGS,02203950,2017-11-17,6.0,9.5,116,7.0,9.4
USGS,02203950,2017-11-18,6.0,9.9,115,7.0,9.0
USGS,02203950,2017-11-27,4.5,7.8,134,6.9,9.2
USGS,02203950,2017-11-28,4.6,7.5,136,6.9,9.4
USGS,02203950,2017-11-29,4.5,9.3,127,7.0,9.2
USGS,02203950,2017-11-30,4.6,11.6,119,7.0,8.7
USGS,02203950,2017-12-01,4.6,12.6,119,7.0,8.7
USGS,02203950,2017-12-02,4.5,11.8,122,7.0,8.7
USGS,02203950,2017-12-03,5.4,12.7,140,7.1,8.7
USGS,02203950,2017-12-04,10.9,11.1,132,7.1,8.9
USGS,02203950,2017-12-05,5.8,12.6,126,7.0,8.3
USGS,02203950,2017-12-06,18.7,10.2,99,6.8,8.1
USGS,02203950,2017-12-07,8.5,9.5,98,6.8,9.3
USGS,02203950,2017-12-08,7.0,5.0,81,6.6,9.7
USGS,02203950,2017-12-09,16.2,5.2,83,6.6,11.1
USGS,02203950,2017-12-10,8.9,4.8,122,6.7,11.1
USGS,02203950,2017-12-20,444,3.66,120,6.6,87.7
USGS,02203950,2017-12-21,28.9,12.8,101,6.7,8.8
USGS,02203950,2017-12-22,16.9,2.77,105,6.8,8.61
USGS,02203950,2017-12-23,10.1,12.7,174,6.9,8.7
USGS,02203950,2018-01-10,3.8,7.0,365,6.9,10.1
USGS,02203950,2018-01-11,7.6,10.2,815,7.0,9.5
USGS,02203950,2018-01-12,80.4,10.0,289,6.9,9.3
USGS,02203950,2018-01-13,62.1,4.9,97,6.8,9.6
USGS,02203950,2018-01-22,6.7,6.7,2000,7.0,9.6
USGS,02203950,2018-01-25,4.0,2.72,232,6.9,7.07
USGS,02203950,2018-01-26,3.8,5.4,415,6.9,11.0
USGS,02203950,2018-01-27,3.3,7.7,238,6.9,10.4
USGS,02203950,2018-01-28,20.2,9.5,537,7.0,9.9
USGS,02203950,2018-02-01,3.5,2.78,117,6.8,8.81
USGS,02203950,2018-02-02,4.0,6.4,139,6.9,10.2
USGS,02203950,2018-02-03,3.7,5.5,121,6.9,11.1
USGS,02203950,2018-02-04,255,11.2,37,6.3,4.05
USGS,02203950,2018-02-06,6.2,2.86,107,6.8,12.6
USGS,02203950,2018-02-07,59.3,9.4,176,6.9,9.9
USGS,02203950,2018-02-08,23.6,9.0,81,6.7,10.0
USGS,02203950,2018-02-09,10.4,7.7,84,6.8,10.1
USGS,02203950,2018-02-10,32.4,11.0,117,6.9,9.6
USGS,02203950,2018-02-11,60.9,12.3,97,6.8,9.0
USGS,02203950,2018-02-26,133,3.29,67,6.7,42.5
USGS,02203950,2018-02-27,5.7,2.85,94,6.8,12.6
USGS,02203950,2018-02-28,6.3,13.2,148,6.9,9.1
USGS,02203950,2018-03-01,7.2,13.6,145,7.0,8.8
USGS,02203950,2018-03-02,11.4,12.0,101,6.8,9.0
USGS,02203950,2018-03-03,4.6,10.0,113,6.9,9.5
USGS,02203950,2018-03-04,4.0,9.5,115,7.0,9.6
USGS,02203950,2018-03-05,3.8,10.3,116,7.0,9.7
USGS,02203950,2018-03-06,29.8,11.8,139,7.0,9.4
USGS,02203950,2018-03-07,12.8,10.0,102,6.8,9.4
USGS,02203950,2018-03-08,5.3,8.2,111,6.9,9.9
USGS,02203950,2018-03-09,3.9,7.0,113,6.9,10.2
USGS,02203950,2018-03-10,3.6,8.2,114,7.0,9.8
USGS,02203950,2018-03-11,25.3,11.7,133,7.0,9.3
USGS,02203950,2018-03-12,17.0,9.9,119,6.8,9.4
USGS,02203950,2018-03-13,6.6,8.1,108,6.9,10.1
USGS,02203950,2018-03-14,4.7,8.0,111,6.9,10.2
USGS,02203950,2018-03-15,4.2,7.3,113,6.9,10.0
USGS,02203950,2018-03-16,4.3,9.7,114,6.9,9.5
USGS,02203950,2018-03-17,5.2,12.3,137,7.0,8.7
USGS,02203950,2018-03-19,691,8.5,51,6.6,2.94
USGS,02203950,2018-03-22,4.5,2.81,107,6.8,10.8
USGS,02203950,2018-03-23,4.5,9.0,115,6.9,9.5
USGS,02203950,2018-03-24,4.9,11.9,118,6.9,8.9
USGS,02203950,2018-03-25,183,8.9,55,6.6,3.26
USGS,02203950,2018-03-29,4.4,14.0,171,6.9,8.0
USGS,02203950,2018-03-30,140,3.17,69,6.6,33.0
USGS,02203950,2018-04-02,3.1,2.82,115,6.9,11.3
USGS,02203950,2018-04-03,8.3,14.6,121,7.0,8.1
USGS,02203950,2018-04-04,7.7,13.8,141,6.9,7.9
USGS,02203950,2018-04-05,5.6,11.5,115,6.9,8.6
USGS,02203950,2018-04-06,5.3,12.2,124,7.0,8.6
USGS,02203950,2018-04-07,6.9,13.1,144,6.9,8.5
USGS,02203950,2018-04-08,6.2,11.3,110,6.9,8.7
USGS,02203950,2018-04-09,5.7,2.78,113,6.9,9.74
USGS,02203950,2018-04-13,2.1,2.73,116,6.9,7.86
USGS,02203950,2018-04-14,2.4,16.1,117,7.0,7.9
USGS,02203950,2018-04-15,40.8,14.9,143,6.9,7.8
USGS,02203950,2018-04-16,10.0,11.6,96,6.8,8.4
USGS,02203950,2018-04-17,3.9,10.0,102,6.8,8.9
USGS,02203950,2018-04-18,3.0,13.0,111,6.9,8.0
USGS,02203950,2018-04-19,2.9,14.9,116,6.9,8.1
USGS,02203950,2018-04-20,3.0,12.5,111,7.0,8.6
USGS,02203950,2018-04-21,2.8,12.0,112,7.0,8.7
USGS,02203950,2018-04-22,3.3,14.7,124,6.9,8.6
USGS,02203950,2018-04-23,141,14.8,101,6.8,8.5
USGS,02203950,2018-04-24,652,8.5,39,6.2,4.04
USGS,02203950,2018-04-25,11.9,15.2,104,6.8,8.5
USGS,02203950,2018-04-26,9.2,14.3,187,6.9,8.6
USGS,02203950,2018-04-27,9.8,14.2,106,6.7,8.3
USGS,02203950,2018-04-28,5.0,14.3,114,6.8,8.2
USGS,02203950,2018-04-29,4.5,14.6,116,6.8,8.3
USGS,02203950,2018-04-30,4.4,13.3,118,6.8,8.5
USGS,02203950,2018-05-01,4.7,13.8,119,6.8,8.3
USGS,02203950,2018-05-02,4.7,15.4,119,6.8,8.0
USGS,02203950,2018-05-04,4.0,2.73,119,6.9,7.98
USGS,02203950,2018-05-05,3.8,17.9,121,7.0,8.0
USGS,02203950,2018-05-06,3.6,17.6,121,7.0,7.8
USGS,02203950,2018-05-07,3.1,17.2,120,6.9,7.7
USGS,02203950,2018-05-08,3.3,17.4,120,6.9,7.8
USGS,02203950,2018-05-09,3.4,17.3,122,7.0,7.7
USGS,02203950,2018-05-10,3.4,17.8,132,7.0,7.4
USGS,02203950,2018-05-11,5.7,18.2,126,6.9,6.7
USGS,02203950,2018-05-12,3.6,19.0,124,6.9,6.9
USGS,02203950,2018-05-13,3.5,19.2,126,6.9,6.9
USGS,02203950,2018-05-14,4.2,19.8,125,6.9,6.9
USGS,02203950,2018-05-15,4.7,20.6,129,6.9,6.9
USGS,02203950,2018-05-16,35.4,20.5,156,6.9,6.8
USGS,02203950,2018-05-17,10.8,20.8,93,6.7,6.9
USGS,02203950,2018-05-18,4.3,20.4,106,6.9,7.0
USGS,02203950,2018-05-19,4.0,20.7,112,6.9,7.1
USGS,02203950,2018-05-22,4.7,20.6,137,6.9,7.1
USGS,02203950,2018-05-23,33.7,21.1,103,6.8,6.6
USGS,02203950,2018-05-24,8.5,21.4,116,6.8,6.6
USGS,02203950,2018-05-25,319,3.07,58,6.6,25.9
USGS,02203950,2018-05-27,6.0,2.71,102,6.8,7.41
USGS,02203950,2018-05-28,9.4,21.2,118,6.8,7.1
USGS,02203950,2018-05-29,34.1,22.0,78,6.7,7.1
USGS,02203950,2018-05-30,8.6,21.9,95,6.8,7.0
USGS,02203950,2018-05-31,5.5,21.8,106,6.8,7.0
USGS,02203950,2018-06-01,6.6,21.6,122,6.9,7.0
USGS,02203950,2018-06-02,12.0,21.4,91,6.8,6.6
USGS,02203950,2018-06-03,3.5,22.0,105,6.8,6.6
USGS,02203950,2018-06-07,4.2,20.3,118,7.1,6.9
USGS,02203950,2018-06-08,4.6,21.1,120,7.1,7.1
USGS,02203950,2018-06-09,4.7,21.2,150,7.2,7.1
USGS,02203950,2018-06-10,5.4,21.4,141,7.1,6.9
USGS,02203950,2018-06-11,4.6,21.7,128,7.1,6.8
USGS,02203950,2018-06-12,19.5,22.5,91,6.9,6.8
USGS,02203950,2018-06-13,9.6,21.9,168,7.0,6.5
USGS,02203950,2018-06-14,32.1,22.7,90,6.8,6.7
USGS,02203950,2018-06-15,10.7,22.2,105,7.0,6.8
USGS,02203950,2018-06-16,10.7,23.2,106,6.9,6.2
USGS,02203950,2018-06-17,7.4,22.9,111,7.0,6.1
USGS,02203950,2018-06-18,7.1,22.6,143,7.1,6.0
USGS,02203950,2018-06-19,12.0,23.5,95,6.9,5.9
USGS,02203950,2018-06-20,6.2,23.4,117,7.0,5.3
USGS,02203950,2018-06-21,5.4,23.5,117,7.1,5.3
USGS,02203950,2018-06-22,6.2,22.9,124,7.2,6.5
USGS,02203950,2018-06-23,27.6,23.3,89,6.8,5.7
USGS,02203950,2018-06-24,9.5,22.5,100,6.9,5.6
USGS,02203950,2018-06-25,9.8,23.4,147,7.1,6.4
USGS,02203950,2018-06-26,20.4,22.8,90,6.8,6.4
USGS,02203950,2018-06-30,4.8,22.3,106,7.0,6.0
USGS,02203950,2018-07-01,5.4,23.0,80,6.9,6.2
USGS,02203950,2018-07-02,18.0,23.7,53,6.7,5.4
USGS,02203950,2018-07-03,5.8,23.1,102,6.9,5.5
USGS,02203950,2018-07-04,6.0,23.4,123,7.0,6.1
USGS,02203950,2018-07-05,6.7,23.6,133,7.1,6.3
USGS,02203950,2018-07-06,6.6,23.4,111,7.1,6.4
USGS,02203950,2018-07-07,25.6,23.6,98,6.8,5.5
USGS,02203950,2018-07-08,9.0,22.7,106,6.8,5.5
USGS,02203950,2018-07-09,6.2,21.5,113,7.0,6.4
USGS,02203950,2018-07-10,5.8,22.1,115,7.0,6.4
USGS,02203950,2018-07-11,5.5,22.8,116,7.0,6.6
USGS,02203950,2018-07-12,5.6,23.1,131,7.1,6.6
USGS,02203950,2018-07-13,5.0,23.6,123,7.1,6.0
USGS,02203950,2018-07-14,4.7,23.8,117,7.1,6.0
USGS,02203950,2018-07-15,4.9,23.4,116,7.2,6.5
USGS,02203950,2018-07-16,5.5,23.8,116,7.1,6.4
USGS,02203950,2018-07-17,18.0,23.8,107,6.8,3.5
USGS,02203950,2018-07-18,8.3,23.8,112,6.7,3.5
USGS,02203950,2018-07-20,5.2,2.67,124,6.8,5.00
USGS,02203950,2018-07-21,693,3.6,31,6.3,3.41
USGS,02203950,2018-07-25,4.5,22.2,110,7.0,6.7
USGS,02203950,2018-07-26,4.1,21.8,113,7.0,6.7
USGS,02203950,2018-07-27,4.0,21.4,115,7.0,6.7
USGS,02203950,2018-07-28,4.0,22.4,127,7.1,6.7
USGS,02203950,2018-07-29,3.8,21.3,120,7.1,6.8
USGS,02203950,2018-07-30,3.7,22.3,124,7.1,5.8
USGS,02203950,2018-07-31,4.3,22.6,154,7.1,5.2
USGS,02203950,2018-08-01,37.6,22.9,101,6.8,5.9
USGS,02203950,2018-08-02,67.9,22.8,89,6.9,6.6
USGS,02203950,2018-08-03,22.7,22.8,91,6.8,6.0
USGS,02203950,2018-08-04,9.6,22.5,105,6.8,5.8
USGS,02203950,2018-08-05,7.5,22.8,124,6.9,6.3
USGS,02203950,2018-08-07,29.0,23.6,130,7.0,6.2
USGS,02203950,2018-08-10,4.0,22.7,114,7.0,6.4
USGS,02203950,2018-08-11,3.6,23.2,116,7.0,6.2
USGS,02203950,2018-08-12,3.4,22.6,120,7.0,6.4
USGS,02203950,2018-08-13,2.9,22.3,123,7.1,6.4
USGS,02203950,2018-08-14,2.3,21.6,135,7.1,5.9
USGS,02203950,2018-08-15,1.5,21.5,123,7.0,6.1
USGS,02203950,2018-08-16,1.4,22.1,127,7.0,6.0
USGS,02203950,2018-08-17,1.6,22.9,131,7.0,6.2
USGS,02203950,2018-08-18,20.7,23.5,103,6.8,6.2
USGS,02203950,2018-08-19,13.8,23.8,86,6.7,6.4
USGS,02203950,2018-08-20,5.9,23.0,111,6.8,6.2
USGS,02203950,2018-08-21,4.7,22.9,125,6.9,6.2
USGS,02203950,2018-08-22,15.5,22.9,86,6.6,6.5
USGS,02203950,2018-08-23,4.6,21.5,107,6.8,6.5
USGS,02203950,2018-08-24,3.6,20.5,115,6.9,6.5
USGS,02203950,2018-08-25,3.6,20.0,119,6.8,6.3
USGS,02203950,2018-08-26,3.7,20.7,120,6.8,6.4
USGS,02203950,2018-08-27,3.8,21.5,122,6.8,6.3
USGS,02203950,2018-08-28,4.1,22.1,137,6.9,6.3
USGS,02203950,2018-08-29,6.8,22.4,124,6.8,6.3
USGS,02203950,2018-08-30,4.3,22.0,124,6.9,6.2
USGS,02203950,2018-08-31,3.4,22.6,127,6.9,5.8
USGS,02203950,2018-09-01,2.9,22.2,127,6.9,5.9
USGS,02203950,2018-09-02,2.9,22.4,125,6.9,5.8
USGS,02203950,2018-09-03,3.1,22.5,126,6.9,6.0
USGS,02203950,2018-09-04,3.0,22.7,142,6.9,6.1
USGS,02203950,2018-09-05,3.0,22.8,129,6.9,5.8
USGS,02203950,2018-09-06,3.2,23.0,130,6.9,5.6
USGS,02203950,2018-09-07,3.5,22.4,176,6.9,1.2
USGS,02203950,2018-09-08,7.7,23.0,198,6.8,0.5
USGS,02203950,2018-09-09,26.5,22.6,146,6.8,2.9
USGS,02203950,2018-09-10,10.6,23.4,93,6.5,5.0
USGS,02203950,2018-09-11,11.3,23.2,120,6.7,5.2
USGS,02203950,2018-09-12,7.7,23.7,91,6.7,5.4
USGS,02203950,2018-09-13,3.0,23.5,105,6.8,5.9
USGS,02203950,2018-09-14,3.4,23.3,120,6.9,4.6
USGS,02203950,2018-09-15,3.9,23.3,119,6.9,4.6
USGS,02203950,2018-09-16,4.5,23.1,123,6.9,5.8
USGS,02203950,2018-09-19,3.3,22.1,139,6.8,5.4
USGS,02203950,2018-09-20,3.7,22.0,143,7.0,5.8
USGS,02203950,2018-09-21,4.4,21.7,122,7.0,6.5
USGS,02203950,2018-09-22,4.4,21.8,123,7.0,6.8
USGS,02203950,2018-09-23,4.6,21.3,124,7.1,6.5
USGS,02203950,2018-09-24,4.9,21.9,129,7.0,5.7
USGS,02203950,2018-09-26,63.1,22.4,124,7.0,6.6
USGS,02203950,2018-09-27,37.4,22.9,111,6.9,4.9
USGS,02203950,2018-09-28,33.0,23.1,128,6.8,4.8
USGS,02203950,2018-09-29,12.6,22.6,140,6.7,5.5
USGS,02203950,2018-09-30,6.9,22.6,139,6.9,6.5
USGS,02203950,2018-10-01,6.1,21.9,117,7.0,6.9
USGS,02203950,2018-10-02,6.2,20.5,112,7.0,6.8
USGS,02203950,2018-10-03,5.7,20.4,114,7.0,6.6
USGS,02203950,2018-10-04,5.4,20.6,117,7.0,7.1
USGS,02203950,2018-10-05,4.1,21.0,119,7.0,7.1
USGS,02203950,2018-10-06,3.9,21.4,119,7.1,7.0
USGS,02203950,2018-10-07,5.2,21.4,120,7.1,7.0
USGS,02203950,2018-10-11,310,4.32,56,6.7,178
USGS,02203950,2018-10-13,4.9,2.70,100,6.9,5.98
USGS,02203950,2018-10-14,4.3,16.9,107,7.0,7.5
USGS,02203950,2018-10-15,4.0,18.0,111,7.0,7.2
USGS,02203950,2018-10-16,3.7,19.2,112,7.0,7.3
USGS,02203950,2018-10-17,4.2,18.6,115,7.0,7.3
USGS,02203950,2018-10-18,4.0,17.0,116,7.1,7.6
USGS,02203950,2018-10-19,3.6,15.6,118,7.1,8.2
USGS,02203950,2018-10-20,4.2,16.6,129,7.2,7.8
USGS,02203950,2018-10-21,3.6,13.7,114,7.0,7.9
USGS,02203950,2018-10-22,3.0,11.9,118,7.1,8.6
USGS,02203950,2018-10-23,2.8,12.2,118,7.2,8.9
USGS,02203950,2018-10-24,2.8,11.9,117,7.2,8.9
USGS,02203950,2018-10-25,2.7,12.7,117,7.2,8.9
USGS,02203950,2018-10-26,41.0,12.2,133,7.2,9.0
USGS,02203950,2018-10-27,11.2,12.4,84,7.0,8.9
USGS,02203950,2018-10-28,10.8,11.9,100,7.0,8.7
USGS,02203950,2018-10-29,8.0,13.0,107,7.1,8.7
USGS,02203950,2018-10-30,4.5,11.6,111,7.1,8.9
USGS,02203950,2018-10-31,2.8,12.1,112,7.2,8.8
USGS,02203950,2018-11-01,2.8,13.9,134,7.2,8.1
USGS,02203950,2018-11-02,10.4,13.8,84,7.0,8.0
USGS,02203950,2018-11-03,5.2,11.9,96,7.0,8.3
USGS,02203950,2018-11-04,3.4,11.0,106,7.1,8.8
USGS,02203950,2018-11-05,3.5,13.2,111,7.1,8.4
USGS,02203950,2018-11-06,11.9,14.7,121,7.2,8.0
USGS,02203950,2018-11-07,14.4,14.0,95,7.1,8.1
USGS,02203950,2018-11-09,70.3,13.8,91,6.9,8.4
USGS,02203950,2018-11-10,30.6,10.1,92,6.8,8.3
USGS,02203950,2018-11-11,26.7,8.9,105,6.9,9.4
USGS,02203950,2018-11-12,92.9,8.2,110,7.0,9.4
USGS,02203950,2018-11-15,45.4,8.7,91,6.9,10.0
USGS,02203950,2018-11-16,19.2,2.97,103,6.9,19.9
USGS,02203950,2018-11-21,3.9,9.2,120,7.0,9.6
USGS,02203950,2018-11-22,3.6,8.1,120,7.0,10.0
USGS,02203950,2018-11-23,4.5,8.5,120,7.1,10.1
USGS,02203950,2018-11-24,22.7,7.6,142,7.2,9.7
USGS,02203950,2018-11-25,10.4,9.2,111,7.0,9.6
USGS,02203950,2018-11-26,8.0,8.8,115,7.0,9.4
USGS,02203950,2018-11-27,5.0,6.3,112,7.0,9.7
USGS,02203950,2018-11-28,4.9,5.0,115,7.0,10.7
USGS,02203950,2018-11-29,3.6,4.7,116,7.0,10.6
USGS,02203950,2018-11-30,3.9,7.6,118,7.0,9.7
USGS,02203950,2018-12-01,4.7,10.5,117,7.1,9.5
USGS,02203950,2018-12-08,28.1,6.3,127,7.1,10.4
USGS,02203950,2018-12-09,248,4.94,58,6.7,224
USGS,02203950,2018-12-11,9.0,7.7,247,6.9,10.4
USGS,02203950,2018-12-12,4.9,6.4,775,6.9,10.6
USGS,02203950,2018-12-13,3.8,7.1,175,7.0,10.4
USGS,02203950,2018-12-14,7.0,8.8,179,7.0,10.1
USGS,02203950,2018-12-15,23.6,9.3,92,6.8,9.6
USGS,02203950,2018-12-16,10.1,10.3,113,6.8,9.4
USGS,02203950,2018-12-17,7.8,10.1,130,6.8,9.2
USGS,02203950,2018-12-18,7.6,8.8,132,6.8,9.4
USGS,02203950,2018-12-19,9.0,8.8,129,6.8,9.5
USGS,02203950,2018-12-20,34.8,9.4,131,6.9,9.5
USGS,02203950,2018-12-21,34.8,9.5,85,6.8,9.7
USGS,02203950,2018-12-28,598,7.25,47,6.5,654
USGS,02203950,2019-01-03,27.1,12.1,59,6.5,8.8
USGS,02203950,2019-01-04,78.7,12.0,34,6.5,8.8
USGS,02203950,2019-01-05,41.0,3.17,97,6.7,37.3
USGS,02203950,2019-01-15,4.7,7.5,126,7.0,10.1
USGS,02203950,2019-01-16,4.4,6.4,136,7.0,10.4
USGS,02203950,2019-01-17,4.6,6.7,124,7.1,10.3
USGS,02203950,2019-01-18,5.3,8.7,115,7.0,9.9
USGS,02203950,2019-01-19,315,9.4,28,6.6,4.00
USGS,02203950,2019-02-05,2.5,11.3,242,7.1,9.3
USGS,02203950,2019-02-06,14.4,12.6,304,7.1,9.0
USGS,02203950,2019-02-07,5.4,13.8,117,7.0,8.7
USGS,02203950,2019-02-08,4.5,11.6,116,7.1,8.7
USGS,02203950,2019-02-09,4.8,9.9,116,7.1,9.7
USGS,02203950,2019-02-10,4.5,8.2,114,7.1,10.2
USGS,02203950,2019-02-11,4.4,8.0,131,7.1,10.1
USGS,02203950,2019-02-12,5.9,10.2,163,7.1,9.2
USGS,02203950,2019-02-16,8.8,12.2,155,7.0,9.1
USGS,02203950,2019-02-17,3.9,11.1,110,7.0,9.2
USGS,02203950,2019-02-18,5.7,10.6,127,7.1,9.7
USGS,02203950,2019-02-19,4.0,7.5,170,7.1,9.7
USGS,02203950,2019-02-20,291,3.90,68,6.8,108
USGS,02203950,2019-02-23,6.6,11.2,106,7.0,9.7
USGS,02203950,2019-02-24,18.1,11.0,135,7.0,9.4
USGS,02203950,2019-02-25,6.8,9.3,106,7.0,9.6
USGS,02203950,2019-02-26,4.4,9.8,110,7.0,9.5
USGS,02203950,2019-02-27,3.7,12.4,111,7.1,9.3
USGS,02203950,2019-02-28,30.9,12.6,130,7.1,9.0
USGS,02203950,2019-03-01,11.5,13.6,101,7.0,8.9
USGS,02203950,2019-03-02,6.8,13.5,108,7.0,9.0
USGS,02203950,2019-03-03,8.3,13.6,116,7.1,9.0
USGS,02203950,2019-03-04,25.5,10.0,93,6.9,9.2
USGS,02203950,2019-03-05,12.0,7.8,104,7.0,9.8
